frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"74","Dec 17, 2025 19:22:26.339817000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33893","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.339919000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33893","0x0012",,,,
"66","Dec 17, 2025 19:22:26.339942000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33893","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.340070000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33893","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.340532000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33663","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.340633000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33663","0x0012",,,,
"66","Dec 17, 2025 19:22:26.340652000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33663","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.340777000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33663","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.341968000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44413","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.342076000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44413","0x0012",,,,
"66","Dec 17, 2025 19:22:26.342101000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44413","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.342265000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44413","445","0x0018",,,,
"66","Dec 17, 2025 19:22:26.342334000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41005","445","0x0011",,,,
"66","Dec 17, 2025 19:22:26.342514000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41005","0x0010",,,,
"60","Dec 17, 2025 19:22:26.342645000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41005","0x0014",,,,
